"Tipo";"Ação Orçamentária";"Linguagem Cidadã";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
"Legais, Voluntárias e Específicas";"1D73 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"Sem informação";"Administração Pública Municipal";"AM";"BENJAMIN CONSTANT";"R$ 901.240,18";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"AUTAZES";"R$ 910.258,75";
"Legais, Voluntárias e Específicas";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"Sem informação";"Fundo Público";"AM";"MANACAPURU";"R$ 918.813,06";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"UARINI";"R$ 945.167,15";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"MANICORÉ";"R$ 946.933,32";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"PAUINI";"R$ 954.353,71";
"Legais, Voluntárias e Específicas";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"Sem informação";"Administração Pública Municipal";"AM";"MANACAPURU";"R$ 955.000,00";
"Legais, Voluntárias e Específicas";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"Estruturação/DAB";"Fundo Público";"AM";"MANACAPURU";"R$ 956.169,00";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"JURUÁ";"R$ 956.468,48";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"ATALAIA DO NORTE";"R$ 958.075,41";
"Legais, Voluntárias e Específicas";"1D73 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"Sem informação";"Administração Pública Municipal";"AM";"ITACOATIARA";"R$ 960.019,00";
"Legais, Voluntárias e Específicas";"1D73 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"Sem informação";"Administração Pública Municipal";"AM";"ITAPIRANGA";"R$ 960.019,00";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"JAPURÁ";"R$ 961.199,55";
"Legais, Voluntárias e Específicas";"1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE";"Sem informação";"Administração Pública Municipal";"AM";"BOCA DO ACRE";"R$ 980.000,00";
"Legais, Voluntárias e Específicas";"1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE";"Sem informação";"Administração Pública Municipal";"AM";"ALVARÃES";"R$ 980.000,00";
"Legais, Voluntárias e Específicas";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"Estruturação/DAB";"Fundo Público";"AM";"EIRUNEPÉ";"R$ 999.963,00";
"Legais, Voluntárias e Específicas";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"Merenda Escolar";"Administração Pública Municipal";"AM";"SÃO GABRIEL DA CACHOEIRA";"R$ 1.001.098,00";
"Legais, Voluntárias e Específicas";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"Sem informação";"Fundo Público";"AM";"ITAPIRANGA";"R$ 1.005.992,92";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"SILVES";"R$ 1.008.049,77";
"Legais, Voluntárias e Específicas";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"Sem informação";"Fundo Público";"AM";"BERURI";"R$ 1.035.578,66";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"PRESIDENTE FIGUEIREDO";"R$ 1.036.663,70";
"Legais, Voluntárias e Específicas";"1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE";"Sem informação";"Administração Pública Municipal";"AM";"BARREIRINHA";"R$ 1.038.237,00";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"NOVO AIRÃO";"R$ 1.041.019,17";
"Legais, Voluntárias e Específicas";"00OW - APOIO A MANUTENCAO DA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"AM";"BOA VISTA DO RAMOS";"R$ 1.050.704,66";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"MANICORÉ";"R$ 1.051.791,77";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"AMATURÁ";"R$ 1.077.785,64";
"Legais, Voluntárias e Específicas";"00OW - APOIO A MANUTENCAO DA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"AM";"CAREIRO";"R$ 1.096.425,50";
"Legais, Voluntárias e Específicas";"00OW - APOIO A MANUTENCAO DA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"AM";"FONTE BOA";"R$ 1.096.551,08";
"Legais, Voluntárias e Específicas";"214Y - FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"AM";"Não se aplica";"R$ 1.101.466,67";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"GUAJARÁ";"R$ 1.107.770,11";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"IRANDUBA";"R$ 1.126.445,85";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"ITAMARATI";"R$ 1.127.285,93";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"BERURI";"R$ 1.127.324,07";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"LÁBREA";"R$ 1.161.656,55";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"EIRUNEPÉ";"R$ 1.174.431,34";
"Legais, Voluntárias e Específicas";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"Sem informação";"Fundo Público";"AM";"PARINTINS";"R$ 1.188.068,36";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"TABATINGA";"R$ 1.209.301,05";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"FONTE BOA";"R$ 1.252.589,82";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"ANAMÃ";"R$ 1.258.955,46";
"Legais, Voluntárias e Específicas";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"Sem informação";"Fundo Público";"AM";"NOVA OLINDA DO NORTE";"R$ 1.267.171,92";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"ALVARÃES";"R$ 1.269.362,66";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"MANAQUIRI";"R$ 1.300.417,53";
"Legais, Voluntárias e Específicas";"0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA";"Promed";"Administração Pública Municipal";"AM";"PARINTINS";"R$ 1.306.664,96";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"IRANDUBA";"R$ 1.312.685,38";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"BORBA";"R$ 1.335.178,17";
"Legais, Voluntárias e Específicas";"7K66 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO";"Sem informação";"Administração Pública Municipal";"AM";"NOVO ARIPUANÃ";"R$ 1.342.084,91";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"CARAUARI";"R$ 1.352.749,71";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"CAAPIRANGA";"R$ 1.356.439,91";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"NOVA OLINDA DO NORTE";"R$ 1.357.326,45";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"SÃO GABRIEL DA CACHOEIRA";"R$ 1.366.867,30";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"ENVIRA";"R$ 1.368.081,14";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"SANTO ANTÔNIO DO IÇÁ";"R$ 1.410.800,26";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"SÃO GABRIEL DA CACHOEIRA";"R$ 1.424.292,84";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"NOVO ARIPUANÃ";"R$ 1.443.055,59";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"URUCARÁ";"R$ 1.485.046,94";
"Legais, Voluntárias e Específicas";"1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE";"Sem informação";"Administração Pública Municipal";"AM";"CAREIRO";"R$ 1.489.600,00";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"SÃO SEBASTIÃO DO UATUMÃ";"R$ 1.499.922,81";
"Legais, Voluntárias e Específicas";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"Estruturação/DAE";"Fundo Público";"AM";"COARI";"R$ 1.499.935,00";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"TONANTINS";"R$ 1.554.949,88";
"Legais, Voluntárias e Específicas";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"Sem informação";"Administração Pública Municipal";"AM";"CAREIRO";"R$ 1.583.690,54";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"BENJAMIN CONSTANT";"R$ 1.591.833,54";
"Legais, Voluntárias e Específicas";"214J - FISCALIZACAO EM METROLOGIA E QUALIDADE";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"AM";"Não se aplica";"R$ 1.596.608,40";
"Legais, Voluntárias e Específicas";"7K66 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO";"Sem informação";"Administração Pública Municipal";"AM";"ITACOATIARA";"R$ 1.600.000,00";
"Legais, Voluntárias e Específicas";"7K66 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO";"Sem informação";"Administração Pública Municipal";"AM";"ITAMARATI";"R$ 1.609.874,33";
"Legais, Voluntárias e Específicas";"7K66 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO";"Sem informação";"Administração Pública Municipal";"AM";"AUTAZES";"R$ 1.630.487,22";
"Legais, Voluntárias e Específicas";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"Estruturação/DAE";"Administração Pública Estadual ou do Distrito Federal";"AM";"Não se aplica";"R$ 1.654.400,00";
"Legais, Voluntárias e Específicas";"1D73 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"Sem informação";"Administração Pública Municipal";"AM";"LÁBREA";"R$ 1.669.586,31";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"APUÍ";"R$ 1.669.726,73";
"Legais, Voluntárias e Específicas";"10S3 - APOIO A URBANIZACAO DE ASSENTAMENTOS PRECARIOS";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"AM";"Não se aplica";"R$ 1.679.864,26";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"IPIXUNA";"R$ 1.714.221,12";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"TAPAUÁ";"R$ 1.718.325,48";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"MARAÃ";"R$ 1.743.848,27";
"Legais, Voluntárias e Específicas";"21DR - APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - IGD - PAB";"Sem informação";"Fundo Público";"AM";"MANAUS";"R$ 1.752.458,41";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"ANORI";"R$ 1.773.565,48";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"HUMAITÁ";"R$ 1.776.873,32";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"SÃO PAULO DE OLIVENÇA";"R$ 1.817.526,00";
"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"AM";"AUTAZES";"R$ 1.862.598,78";
"Legais, Voluntárias e Específicas";"1D73 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"AM";"Não se aplica";"R$ 1.869.605,37";
"Legais, Voluntárias e Específicas";"7K66 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO";"Sem informação";"Administração Pública Municipal";"AM";"URUCURITUBA";"R$ 1.897.318,01";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"MAUÉS";"R$ 1.897.895,65";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"BOA VISTA DO RAMOS";"R$ 1.919.992,33";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"BENJAMIN CONSTANT";"R$ 1.931.649,41";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"JUTAÍ";"R$ 1.977.509,33";
"Legais, Voluntárias e Específicas";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"Estruturação/DAB";"Fundo Público";"AM";"ATALAIA DO NORTE";"R$ 1.989.450,00";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"BARCELOS";"R$ 1.989.985,91";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"SANTO ANTÔNIO DO IÇÁ";"R$ 2.142.407,41";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"PRESIDENTE FIGUEIREDO";"R$ 2.192.801,26";
"Legais, Voluntárias e Específicas";"1D73 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"Sem informação";"Administração Pública Municipal";"AM";"MANACAPURU";"R$ 2.298.180,00";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"COARI";"R$ 2.401.139,35";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"BOCA DO ACRE";"R$ 2.464.209,93";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"EIRUNEPÉ";"R$ 2.467.164,12";
"Legais, Voluntárias e Específicas";"00OW - APOIO A MANUTENCAO DA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"AM";"EIRUNEPÉ";"R$ 2.559.090,16";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"NOVA OLINDA DO NORTE";"R$ 2.576.528,49";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"CODAJÁS";"R$ 2.687.870,18";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"RIO PRETO DA EVA";"R$ 2.707.413,77";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"SÃO PAULO DE OLIVENÇA";"R$ 2.711.426,74";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"BORBA";"R$ 2.714.279,10";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"URUCURITUBA";"R$ 2.748.203,84";
"Legais, Voluntárias e Específicas";"20AL - APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE";"Vigilância em Saúde";"Fundo Público";"AM";"MANAUS";"R$ 2.797.720,92";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"LÁBREA";"R$ 2.928.493,68";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"CAREIRO DA VÁRZEA";"R$ 2.997.751,34";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"AUTAZES";"R$ 3.012.610,33";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"NHAMUNDÁ";"R$ 3.018.626,77";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"BARREIRINHA";"R$ 3.171.105,63";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"HUMAITÁ";"R$ 3.631.482,24";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"TABATINGA";"R$ 3.699.619,67";
"Legais, Voluntárias e Específicas";"00OW - APOIO A MANUTENCAO DA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"AM";"MANICORÉ";"R$ 3.888.485,92";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"FONTE BOA";"R$ 3.918.924,07";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"CAREIRO";"R$ 4.070.244,80";
"Legais, Voluntárias e Específicas";"15W1 - CONSTRUCAO DO HOSPITAL DO SANGUE DO AMAZONAS";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"AM";"Não se aplica";"R$ 4.198.606,15";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"MAUÉS";"R$ 4.579.273,89";
"Legais, Voluntárias e Específicas";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"Merenda Escolar";"Administração Pública Municipal";"AM";"MANAUS";"R$ 4.635.173,24";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"COARI";"R$ 4.668.772,28";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"TEFÉ";"R$ 4.708.303,30";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"AUTAZES";"R$ 4.975.165,19";
"Legais, Voluntárias e Específicas";"20AE - PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE";"FARMÁCIA BÁSICA";"Fundo Público";"AM";"MANAUS";"R$ 4.977.819,00";
"Legais, Voluntárias e Específicas";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"Sem informação";"Fundo Público";"AM";"MANAUS";"R$ 5.000.000,00";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"MANACAPURU";"R$ 5.312.068,93";
"Legais, Voluntárias e Específicas";"8585 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"Fundo Público";"AM";"MANACAPURU";"R$ 5.444.327,50";
"Legais, Voluntárias e Específicas";"20AL - APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE";"Vigilância em Saúde";"Fundo Público";"AM";"Não se aplica";"R$ 5.453.256,70";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"TEFÉ";"R$ 5.488.686,21";
"Legais, Voluntárias e Específicas";"219A - PISO DE ATENCAO PRIMARIA A SAUDE";"Sem informação";"Fundo Público";"AM";"MANICORÉ";"R$ 5.595.935,81";
